	Unnamed: 0	사고내용	사고유형	요일	사고발생시간	경도	위도	법정동	인구밀도
308	313	경상사고	차대차	월요일	보통	126.81605891826602	37.55203487115609	발산1동	12439
309	314	중상사고	차대사람	월요일	보통	126.84915257786196	37.53358211854771	화곡8동	46772
310	315	경상사고	차대차	월요일	사고발생 피크 시간	126.8202980201703	37.55896362820867	공항동	2896
311	316	중상사고	차대사람	월요일	사고발생 피크 시간	126.83913135193	37.562297355226775	가양1동	7318
312	317	경상사고	차대차	화요일	보통	126.82747956544095	37.563637648376805	가양1동	7318
313	318	중상사고	차대차	화요일	보통	126.82671440385168	37.5580720118258	발산1동	12439
314	319	경상사고	차대차	화요일	보통	126.847229844547	37.549002534779085	화곡6동	22609
315	320	중상사고	차대차	화요일	보통	126.85256944945309	37.55598129375424	등촌1동	38181
316	321	경상사고	차대사람	화요일	사고발생 피크 시간	126.8076036215429	37.5677680608776	방화2동	3690
317	322	경상사고	차대사람	화요일	사고발생 피크 시간	126.84942289408792	37.55718081036263	등촌3동	38878
318	323	경상사고	차대사람	화요일	사고발생 피크 시간	126.83837626245165	37.55805681920338	우장산동	31713
319	324	경상사고	차대차	화요일	사고발생 피크 시간	126.84137142417111	37.56893473109034	가양1동	7318
320	325	중상사고	차대차	수요일	보통	126.81201454712668	37.5572571814748	공항동	2896
321	326	중상사고	차대차	목요일	보통	126.83849920537148	37.5582377765392	우장산동	31713
322	327	경상사고	차대사람	목요일	보통	126.85963945041364	37.53287330535135	화곡4동	25390
323	328	중상사고	차대사람	목요일	보통	126.85011157788595	37.55219116159572	화곡6동	22609
324	329	중상사고	차대사람	목요일	보통	126.84028678732744	37.53012583399957	화곡1동	47116
325	330	중상사고	차대사람	목요일	보통	126.81783990129507	37.5603375160653	공항동	2896
326	331	경상사고	차대차	목요일	보통	126.86344497165216	37.53256939469116	화곡4동	25390
327	332	경상사고	차대차	목요일	보통	126.80815604811283	37.57292695804299	방화1동	29176
328	333	사망사고	차대사람	금요일	보통	126.8190399078146	37.550402644931005	발산1동	12439
329	334	중상사고	차대차	금요일	보통	126.82722428349074	37.5618064717332	가양1동	7318
330	335	중상사고	차대차	금요일	보통	126.83447389157696	37.558909187816354	발산1동	12439
331	336	경상사고	차대차	토요일	보통	126.80884163307852	37.57226398351711	방화2동	3690
332	337	경상사고	차대차	토요일	보통	126.83782335195762	37.55528659834098	우장산동	31713
333	338	경상사고	차대차	토요일	보통	126.83665794013972	37.534765465121886	화곡1동	47116
334	339	경상사고	차대차	토요일	사고발생 피크 시간	126.8400851014294	37.54145462181384	화곡1동	47116
335	340	경상사고	차대차	토요일	사고발생 피크 시간	126.8475180708994	37.557494782223365	등촌3동	38878
336	341	경상사고	차대사람	토요일	사고발생 피크 시간	126.85487796158836	37.53115285775167	화곡2동	40213
337	342	경상사고	차대차	토요일	사고발생 피크 시간	126.85178383270716	37.52903577601812	화곡8동	46772
338	343	경상사고	차대사람	일요일	보통	126.8480319253622	37.54269755490032	화곡본동	35318
339	344	경상사고	차대차	일요일	보통	126.86347524858532	37.55164203430559	등촌2동	22199
340	345	경상사고	차대사람	일요일	사고발생 피크 시간	126.82493754428712	37.56677783201263	방화1동	29176
341	346	경상사고	차대차	월요일	보통	126.84035508973582	37.5416454127644	화곡1동	47116
342	347	경상사고	차대차	월요일	사고발생 피크 시간	126.86357736380914	37.55161554443458	등촌2동	22199
343	348	경상사고	차대차	월요일	사고발생 피크 시간	126.8430201739049	37.5707375859855	가양1동	7318
344	349	경상사고	차대차	월요일	사고발생 피크 시간	126.841668819679	37.569882797583375	가양1동	7318
345	350	경상사고	차대차	월요일	사고발생 피크 시간	126.86568746805524	37.5551060877961	등촌1동	38181
346	351	중상사고	차대차	화요일	보통	126.84136097838773	37.53023999145816	화곡1동	47116
347	352	중상사고	차대차	화요일	보통	126.83806667498536	37.55849674154564	발산1동	12439
348	353	경상사고	차대차	화요일	보통	126.84695675434108	37.545269459513406	화곡본동	35318
349	354	중상사고	차대차	화요일	보통	126.8620900464238	37.54414438302489	등촌2동	22199
350	355	경상사고	차대차	화요일	사고발생 피크 시간	126.8466890703451	37.53183793036054	화곡1동	47116
351	356	경상사고	차대차	화요일	사고발생 피크 시간	126.85481136258846	37.56777411112846	가양2동	14109
352	357	중상사고	차대차	화요일	사고발생 피크 시간	126.82668076383354	37.55803576631628	발산1동	12439
353	359	중상사고	차대차	화요일	보통	126.80375667645193	37.572306209334265	방화2동	3690
354	360	경상사고	차대사람	수요일	보통	126.85487145733045	37.530593987036816	화곡2동	40213
355	361	경상사고	차대차	수요일	보통	126.84561112376028	37.53344537205976	화곡1동	47116
356	362	경상사고	차대차	수요일	보통	126.85006916268388	37.55316437916349	화곡6동	22609
357	363	경상사고	차대차	수요일	사고발생 피크 시간	126.83853046806765	37.55982431371304	가양1동	7318
358	364	경상사고	차대차	수요일	사고발생 피크 시간	126.8630399105588	37.53228779295615	화곡4동	25390
359	365	중상사고	차대차	수요일	사고발생 피크 시간	126.87256343858115	37.55060906517583	염창동	24002
360	366	경상사고	차대차	수요일	보통	126.82771207879716	37.56926333689009	가양1동	7318
361	367	중상사고	차대차	목요일	보통	126.8601234971825	37.53185740692258	화곡4동	25390
362	368	경상사고	차대차	목요일	사고발생 피크 시간	126.80605106079436	37.565460529399694	방화2동	3690
363	369	경상사고	차대차	목요일	보통	126.80661272619612	37.57205261804933	방화2동	3690
364	370	중상사고	차대사람	금요일	사고발생 피크 시간	126.83554296267724	37.55964529627226	가양1동	7318
365	371	경상사고	차대차	금요일	사고발생 피크 시간	126.86739386467978	37.55414179138973	염창동	24002
366	372	경상사고	차대차	토요일	사고발생 피크 시간	126.82749039613874	37.55361479157673	발산1동	12439
367	373	경상사고	차대차	토요일	사고발생 피크 시간	126.84502382926836	37.54624121883375	우장산동	31713
368	374	경상사고	차대차	토요일	보통	126.82046098173184	37.57343107505372	방화3동	8990
369	375	경상사고	차대차	토요일	보통	126.84953665568618	37.554513461740505	화곡6동	22609
370	376	경상사고	차대차	일요일	보통	126.85054673293364	37.53074153857307	화곡8동	46772
371	377	경상사고	차대차	일요일	보통	126.81998845139996	37.55689777392523	공항동	2896
372	378	중상사고	차대사람	월요일	보통	126.85973751464144	37.553172136769945	등촌2동	22199
373	379	경상사고	차대차	월요일	사고발생 피크 시간	126.81685506499944	37.56899370057863	방화1동	29176
374	380	경상사고	차대차	월요일	사고발생 피크 시간	126.85819542127156	37.56269096126743	가양3동	30276
375	381	중상사고	차대사람	월요일	사고발생 피크 시간	126.83961574546574	37.54076697578321	화곡1동	47116
376	382	경상사고	차대차	화요일	보통	126.83784032338504	37.5584864588523	발산1동	12439
377	383	경상사고	차대차	화요일	보통	126.86332808093772	37.55164124083319	등촌2동	22199
378	384	경상사고	차대차	화요일	사고발생 피크 시간	126.81693977936078	37.57335667244588	방화1동	29176
379	385	중상사고	차대차	화요일	보통	126.8500250240056	37.55433588259479	화곡6동	22609
380	386	부상신고사고	차대차	수요일	보통	126.84776847684836	37.53135716971171	화곡8동	46772
381	387	경상사고	차대차	수요일	사고발생 피크 시간	126.82042192754724	37.560280299498544	공항동	2896
382	388	경상사고	차대차	수요일	사고발생 피크 시간	126.83633299522586	37.55354765243894	발산1동	12439
384	390	부상신고사고	차대차	목요일	보통	126.82814237057308	37.56800391039185	가양1동	7318
385	391	경상사고	차대차	금요일	보통	126.81635320455572	37.5607164930994	공항동	2896
386	392	경상사고	차대차	금요일	보통	126.83635713420314	37.54699502251263	화곡3동	40870
387	393	중상사고	차대사람	금요일	보통	126.83925900451038	37.53886314222691	화곡1동	47116
388	394	경상사고	차대사람	금요일	보통	126.8502358425508	37.549614002157824	화곡6동	22609
389	395	경상사고	차대차	금요일	사고발생 피크 시간	126.87736383661918	37.55193241356751	염창동	24002
390	396	경상사고	차대차	토요일	보통	126.8471912205124	37.5352568097877	화곡8동	46772
391	397	경상사고	차대차	토요일	사고발생 피크 시간	126.83853782335312	37.54105838632715	화곡1동	47116
392	398	사망사고	차대차	일요일	사고발생 피크 시간	126.82981091996535	37.558711555538416	발산1동	12439
393	399	경상사고	차대차	일요일	사고발생 피크 시간	126.85842849710876	37.5341826990583	화곡4동	25390
394	400	중상사고	차대차	일요일	사고발생 피크 시간	126.82046221020413	37.57329588127104	방화1동	29176
395	401	경상사고	차대차	월요일	보통	126.8632505028463	37.54878356032456	등촌2동	22199
396	402	중상사고	차대차	월요일	사고발생 피크 시간	126.83633054638123	37.55254714810541	발산1동	12439
397	403	경상사고	차대사람	월요일	사고발생 피크 시간	126.85143327642344	37.55382986097073	화곡6동	22609
398	404	경상사고	차대차	월요일	보통	126.86323299188298	37.552172521173006	등촌1동	38181
399	405	중상사고	차대사람	화요일	사고발생 피크 시간	126.85077217929332	37.567391430581225	가양2동	14109
400	406	부상신고사고	차대차	수요일	보통	126.82087365413064	37.56040908657102	공항동	2896
401	407	경상사고	차대차	수요일	보통	126.84057764360148	37.53308387429312	화곡1동	47116
402	408	경상사고	차대사람	수요일	사고발생 피크 시간	126.86800860229792	37.55508248135498	염창동	24002
403	409	중상사고	차대차	수요일	보통	126.82277364707008	37.57315593669952	가양1동	7318
404	410	경상사고	차대차	목요일	보통	126.8793612112158	37.54861696563183	염창동	24002
405	411	경상사고	차대차	목요일	보통	126.81640682080204	37.57343470787114	방화1동	29176
406	412	중상사고	차대차	목요일	사고발생 피크 시간	126.85243421877544	37.55590844467348	등촌1동	38181
407	413	경상사고	차대차	목요일	사고발생 피크 시간	126.81465163549616	37.57342453083461	방화1동	29176
408	414	중상사고	차대차	목요일	사고발생 피크 시간	126.85971319238874	37.55866118683624	가양3동	30276
409	415	경상사고	차대차	목요일	사고발생 피크 시간	126.8384112681934	37.559219746687646	가양1동	7318
410	416	경상사고	차대차	목요일	사고발생 피크 시간	126.83709139392538	37.55484083304536	우장산동	31713
411	417	경상사고	차대차	목요일	보통	126.8523248084127	37.55285229040745	화곡6동	22609
412	418	중상사고	차대차	목요일	보통	126.8205461399229	37.56031706805539	공항동	2896
413	419	경상사고	차대차	목요일	보통	126.85169623292094	37.55484080970986	화곡6동	22609
414	420	경상사고	차대차	금요일	보통	126.85073685471473	37.55319509297679	화곡6동	22609
415	421	중상사고	차대사람	금요일	사고발생 피크 시간	126.82155054217684	37.54569406104392	발산1동	12439
416	422	경상사고	차대차	금요일	사고발생 피크 시간	126.85010343812608	37.55312851409269	화곡6동	22609
417	423	중상사고	차대차	금요일	사고발생 피크 시간	126.85241142035952	37.5559263464915	등촌1동	38181
418	424	부상신고사고	차대사람	금요일	사고발생 피크 시간	126.8468514198346	37.56123166706112	등촌3동	38878
419	425	경상사고	차대차	금요일	보통	126.83907977958752	37.541214649561454	화곡1동	47116
420	426	경상사고	차대차	토요일	사고발생 피크 시간	126.86397297154036	37.55168978369775	등촌1동	38181
421	427	경상사고	차대차	일요일	보통	126.8364291022076	37.547815649760686	우장산동	31713
